PolygonLayer1_label,Value0
,13.8
,15.3
,13.9
,17.6
,27.3
,10.5
,14.5
,21.9
,13.0
,16.8
,19.3
,9.6
,14.8
,19.7
,20.1
,22.8
,14.4
,15.8
,13.3
,12.6
,16.0
,18.0
,10.1
,17.3
,11.2
,20.9
,13.9
,14.3
,13.4
,17.1
,15.9
,21.4
,14.4
,12.7
,26.4
,19.2
,17.5
,18.1
,20.7
,15.8
,18.3
,16.3
,17.8
,13.1
,17.1
,12.5
,25.2
,13.4
,35.5
,19.3
,16.7
,15.2
,12.8
,9.7
,14.5
,17.0
,15.5
,17.6
,15.3
,13.1
,8.5
,16.1
,16.5
,12.0
,10.0
,22.0
,14.6
,17.1
,14.4
,17.8
,15.3
,16.1
,15.4
,14.6
,10.5
,10.0
,22.0
,17.4
,12.9
,17.2
,15.3
,12.9
,15.1
,8.6
,10.5
,15.8
,15.8
,18.3
,15.5
,15.9
,15.8
,17.3
,17.7
,16.0
,4.3
,7.4

PolygonLayer2_label,Value0
,12.3
,15.6
,10.2
,13.5
,16.0
,11.8
,9.4
,9.9
,11.2
,14.1
,12.7
,13.5
,9.0
,11.0
,11.4
,11.9
,11.0
,11.3
,16.0
,18.8
,10.9
,9.1
,9.5
,12.9
,8.9
,19.5
,12.9
,12.6
,9.9
,12.7
,7.5
,9.1
,17.5
,13.1
,13.6
,10.5
,13.0
,15.1
,11.5
,12.0
,11.6
,13.9
,11.9
,13.8
,13.6
,8.8
,10.1
,9.9
,9.8
,16.2
,10.4
,9.9

Textbox105,Textbox106,fips2,county2,ruc_code2,total_est_pct3,total_est_pct_Bmin3,total_est_pct_Bmax3,under18_pct3,under18_pct_Bmin3,under18_pct_Bmax3
All people in poverty (2019),Children ages 0-17 in poverty (2019),47000,Tennessee,,13.8,13.5,14.1,19.4,18.7,20.1
All people in poverty (2019),Children ages 0-17 in poverty (2019),47001,Anderson,2,15.3,12.8,17.8,21.9,16.7,27.1
All people in poverty (2019),Children ages 0-17 in poverty (2019),47003,Bedford,4,13.9,11.2,16.6,19.2,13.3,25.1
All people in poverty (2019),Children ages 0-17 in poverty (2019),47005,Benton,7,17.6,13.7,21.5,27.8,19.5,36.1
All people in poverty (2019),Children ages 0-17 in poverty (2019),47007,Bledsoe,8,27.3,22.3,32.3,40.6,32.9,48.3
All people in poverty (2019),Children ages 0-17 in poverty (2019),47009,Blount,2,10.5,8.6,12.4,14.1,10.1,18.1
All people in poverty (2019),Children ages 0-17 in poverty (2019),47011,Bradley,3,14.5,12.1,16.9,17.4,12.9,21.9
