PolygonLayer1_label,Value0
,15.6
,12.1
,10.1
,27.1
,20.3
,16.3
,30.0
,21.6
,17.2
,19.6
,15.9
,16.0
,22.6
,18.4
,16.6
,13.3
,15.0
,14.6
,22.2
,17.1
,17.2
,16.8
,12.2
,18.1
,26.0
,18.2
,11.4
,20.5
,18.8
,17.0
,16.1
,16.1
,31.7
,20.5
,17.2
,19.4
,14.7
,16.2
,15.3
,15.7
,17.7
,15.5
,12.0
,26.6
,29.3
,11.5
,24.8
,16.9
,15.7
,17.7
,23.3
,15.8
,13.7
,33.9
,24.3
,21.8
,17.5
,18.9
,11.2
,6.2
,36.4
,17.4
,16.0
,16.2
,17.3
,18.6
,32.5
,16.7

PolygonLayer2_label,Value0
,12.3
,15.6
,10.2
,13.5
,16.0
,11.8
,9.4
,9.9
,11.2
,14.1
,12.7
,13.5
,9.0
,11.0
,11.4
,11.9
,11.0
,11.3
,16.0
,18.8
,10.9
,9.1
,9.5
,12.9
,8.9
,19.5
,12.9
,12.6
,9.9
,12.7
,7.5
,9.1
,17.5
,13.1
,13.6
,10.5
,13.0
,15.1
,11.5
,12.0
,11.6
,13.9
,11.9
,13.8
,13.6
,8.8
,10.1
,9.9
,9.8
,16.2
,10.4
,9.9

Textbox105,Textbox106,fips2,county2,ruc_code2,total_est_pct3,total_est_pct_Bmin3,total_est_pct_Bmax3,under18_pct3,under18_pct_Bmin3,under18_pct_Bmax3
All people in poverty (2019),Children ages 0-17 in poverty (2019),01000,Alabama,,15.6,15.2,16.0,21.9,21.1,22.7
All people in poverty (2019),Children ages 0-17 in poverty (2019),01001,Autauga,2,12.1,9.9,14.3,15.9,11.5,20.3
All people in poverty (2019),Children ages 0-17 in poverty (2019),01003,Baldwin,3,10.1,8.4,11.8,13.5,9.6,17.4
All people in poverty (2019),Children ages 0-17 in poverty (2019),01005,Barbour,6,27.1,22.0,32.2,41.0,31.2,50.8
All people in poverty (2019),Children ages 0-17 in poverty (2019),01007,Bibb,1,20.3,16.0,24.6,25.9,18.7,33.1
All people in poverty (2019),Children ages 0-17 in poverty (2019),01009,Blount,1,16.3,14.1,18.5,21.0,16.7,25.3
All people in poverty (2019),Children ages 0-17 in poverty (2019),01011,Bullock,6,30.0,21.7,38.3,39.9,26.4,53.4
All people in poverty (2019),Children ages 0-17 in poverty (2019),01013,Butler,6,21.6,16.8,26.4,34.6,26.0,43.2
All people in poverty (2019),Children ages 0-17 in poverty (2019),01015,Calhoun,3,17.2,14.4,20.0,24.6,19.1,30.1
All people in poverty (2019),Children ages 0-17 in poverty (2019),01017,Chambers,6,19.6,15.7,23.5,30.4,22.5,38.3
All people in poverty (2019),Children ages 0-17 in poverty (2019),01019,Cherokee,6,15.9,12.3,19.5,23.3,15.9,30.7
All people in poverty (2019),Children ages 0-17 in poverty (2019),01021,Chilton,1,16.0,12.7,19.3,23.1,17.1,29.1
All people in poverty (2019),Children ages 0-17 in poverty (2019),01023,Choctaw,9,22.6,17.4,27.8,30.4,21.4,39.4
All people in poverty (2019),Children ages 0-17 in poverty (2019),01025,Clarke,7,18.4,13.5,23.3,28.6,19.0,38.2
All people in poverty (2019),Children ages 0-17 in poverty (2019),01027,Clay,9,16.6,13.0,20.2,26.0,19.4,32.6
All people in poverty (2019),Children ages 0-17 in poverty (2019),01029,Cleburne,8,13.3,9.8,16.8,17.9,11.7,24.1
All people in poverty (2019),Children ages 0-17 in poverty (2019),01031,Coffee,4,15.0,12.7,17.3,21.8,17.0,26.6
All people in poverty (2019),Children ages 0-17 in poverty (2019),01033,Colbert,3,14.6,11.7,17.5,19.4,13.5,25.3
All people in poverty (2019),Children ages 0-17 in poverty (2019),01035,Conecuh,7,22.2,16.4,28.0,34.7,23.4,46.0
All people in poverty (2019),Children ages 0-17 in poverty (2019),01037,Coosa,8,17.1,12.7,21.5,27.8,18.6,37.0
All people in poverty (2019),Children ages 0-17 in poverty (2019),01039,Covington,6,17.2,14.0,20.4,26.6,20.2,33.0
All people in poverty (2019),Children ages 0-17 in poverty (2019),01041,Crenshaw,8,16.8,12.5,21.1,25.0,16.4,33.6
All people in poverty (2019),Children ages 0-17 in poverty (2019),01043,Cullman,4,12.2,9.6,14.8,17.0,12.0,22.0
All people in poverty (2019),Children ages 0-17 in poverty (2019),01045,Dale,4,18.1,15.5,20.7,27.8,22.3,33.3
All people in poverty (2019),Children ages 0-17 in poverty (2019),01047,Dallas,4,26.0,20.4,31.6,41.0,30.5,51.5
All people in poverty (2019),Children ages 0-17 in poverty (2019),01049,DeKalb,6,18.2,15.1,21.3,29.4,24.2,34.6
All people in poverty (2019),Children ages 0-17 in poverty (2019),01051,Elmore,2,11.4,9.1,13.7,17.7,13.4,22.0
All people in poverty (2019),Children ages 0-17 in poverty (2019),01053,Escambia,6,20.5,16.1,24.9,27.1,19.3,34.9
