PolygonLayer1_label,Value0
,13.0
,19.1
,12.9
,12.6
,18.7
,26.6
,7.3
,11.6
,12.1
,11.7
,11.3
,7.7
,14.6
,8.2
,14.8
,13.2
,12.5
,14.7
,16.2
,12.1
,8.8
,4.8
,11.6
,8.1
,13.6
,13.5
,6.9
,16.5
,5.5
,9.9
,15.5
,14.6
,9.3
,13.9
,14.5
,7.5
,15.6
,15.0
,9.2
,10.0
,17.2
,17.1
,11.3
,8.3
,16.2
,9.3
,10.5
,13.9
,18.0
,9.6
,18.4
,14.8
,5.5
,15.8
,6.7
,8.8
,14.0
,15.3
,15.7
,8.5
,15.3
,14.2
,8.1
,9.8
,15.0
,11.5
,19.1
,11.9
,8.9
,7.2
,13.5
,15.2
,9.6
,21.9
,12.1
,9.1
,13.0
,14.2
,15.4
,11.2
,5.4
,8.5
,18.7
,4.5
,11.0
,9.9
,9.3
,11.2
,7.5

PolygonLayer2_label,Value0
,12.3
,15.6
,10.2
,13.5
,16.0
,11.8
,9.4
,9.9
,11.2
,14.1
,12.7
,13.5
,9.0
,11.0
,11.4
,11.9
,11.0
,11.3
,16.0
,18.8
,10.9
,9.1
,9.5
,12.9
,8.9
,19.5
,12.9
,12.6
,9.9
,12.7
,7.5
,9.1
,17.5
,13.1
,13.6
,10.5
,13.0
,15.1
,11.5
,12.0
,11.6
,13.9
,11.9
,13.8
,13.6
,8.8
,10.1
,9.9
,9.8
,16.2
,10.4
,9.9

Textbox105,Textbox106,fips2,county2,ruc_code2,total_est_pct3,total_est_pct_Bmin3,total_est_pct_Bmax3,under18_pct3,under18_pct_Bmin3,under18_pct_Bmax3
All people in poverty (2019),Children ages 0-17 in poverty (2019),39000,Ohio,,13.0,12.8,13.2,18.1,17.5,18.7
All people in poverty (2019),Children ages 0-17 in poverty (2019),39001,Adams,6,19.1,15.4,22.8,29.5,22.5,36.5
All people in poverty (2019),Children ages 0-17 in poverty (2019),39003,Allen,3,12.9,10.5,15.3,19.6,15.0,24.2
All people in poverty (2019),Children ages 0-17 in poverty (2019),39005,Ashland,4,12.6,10.3,14.9,19.1,14.8,23.4
All people in poverty (2019),Children ages 0-17 in poverty (2019),39007,Ashtabula,4,18.7,16.1,21.3,26.5,20.9,32.1
All people in poverty (2019),Children ages 0-17 in poverty (2019),39009,Athens,4,26.6,23.1,30.1,25.3,19.2,31.4
All people in poverty (2019),Children ages 0-17 in poverty (2019),39011,Auglaize,4,7.3,5.8,8.8,9.2,6.8,11.6
All people in poverty (2019),Children ages 0-17 in poverty (2019),39013,Belmont,3,11.6,9.3,13.9,15.7,11.0,20.4
All people in poverty (2019),Children ages 0-17 in poverty (2019),39015,Brown,1,12.1,9.6,14.6,18.0,12.5,23.5
All people in poverty (2019),Children ages 0-17 in poverty (2019),39017,Butler,1,11.7,10.6,12.8,14.1,11.7,16.5
All people in poverty (2019),Children ages 0-17 in poverty (2019),39019,Carroll,2,11.3,8.6,14.0,18.2,13.0,23.4
All people in poverty (2019),Children ages 0-17 in poverty (2019),39021,Champaign,6,7.7,5.7,9.7,11.1,7.2,15.0
All people in poverty (2019),Children ages 0-17 in poverty (2019),39023,Clark,3,14.6,12.7,16.5,21.0,16.5,25.5
All people in poverty (2019),Children ages 0-17 in poverty (2019),39025,Clermont,1,8.2,6.7,9.7,11.7,8.7,14.7
All people in poverty (2019),Children ages 0-17 in poverty (2019),39027,Clinton,6,14.8,12.7,16.9,22.2,18.2,26.2
All people in poverty (2019),Children ages 0-17 in poverty (2019),39029,Columbiana,4,13.2,11.0,15.4,18.1,13.2,23.0
All people in poverty (2019),Children ages 0-17 in poverty (2019),39031,Coshocton,6,12.5,10.2,14.8,18.8,13.3,24.3
All people in poverty (2019),Children ages 0-17 in poverty (2019),39033,Crawford,4,14.7,12.3,17.1,23.0,18.0,28.0
All people in poverty (2019),Children ages 0-17 in poverty (2019),39035,Cuyahoga,1,16.2,15.3,17.1,23.6,21.4,25.8
All people in poverty (2019),Children ages 0-17 in poverty (2019),39037,Darke,6,12.1,10.3,13.9,17.1,13.7,20.5
All people in poverty (2019),Children ages 0-17 in poverty (2019),39039,Defiance,4,8.8,7.0,10.6,13.6,10.0,17.2
