PolygonLayer1_label,Value0
,9.8
,16.8
,13.8
,10.6
,12.2
,11.2
,9.2
,12.3
,12.6
,10.9
,18.0
,13.5
,12.9
,13.9
,13.1
,7.3
,12.6
,7.7
,7.5
,14.0
,13.5
,12.2
,9.1
,12.8
,16.4
,13.5
,16.1
,9.4
,8.1
,11.2
,10.4
,7.0
,12.9
,14.9
,9.1
,10.8
,12.7
,12.7
,26.3
,16.7

PolygonLayer2_label,Value0
,12.3
,15.6
,10.2
,13.5
,16.0
,11.8
,9.4
,9.9
,11.2
,14.1
,12.7
,13.5
,9.0
,11.0
,11.4
,11.9
,11.0
,11.3
,16.0
,18.8
,10.9
,9.1
,9.5
,12.9
,8.9
,19.5
,12.9
,12.6
,9.9
,12.7
,7.5
,9.1
,17.5
,13.1
,13.6
,10.5
,13.0
,15.1
,11.5
,12.0
,11.6
,13.9
,11.9
,13.8
,13.6
,8.8
,10.1
,9.9
,9.8
,16.2
,10.4
,9.9

Textbox105,Textbox106,fips2,county2,ruc_code2,total_est_pct3,total_est_pct_Bmin3,total_est_pct_Bmax3,under18_pct3,under18_pct_Bmin3,under18_pct_Bmax3
All people in poverty (2019),Children ages 0-17 in poverty (2019),53000,Washington,,9.8,9.5,10.1,12.0,11.4,12.6
All people in poverty (2019),Children ages 0-17 in poverty (2019),53001,Adams,6,16.8,14.0,19.6,22.4,17.4,27.4
All people in poverty (2019),Children ages 0-17 in poverty (2019),53003,Asotin,3,13.8,10.8,16.8,18.5,12.5,24.5
All people in poverty (2019),Children ages 0-17 in poverty (2019),53005,Benton,2,10.6,9.0,12.2,16.0,13.1,18.9
All people in poverty (2019),Children ages 0-17 in poverty (2019),53007,Chelan,3,12.2,10.1,14.3,16.4,12.7,20.1
All people in poverty (2019),Children ages 0-17 in poverty (2019),53009,Clallam,5,11.2,9.1,13.3,16.7,11.6,21.8
All people in poverty (2019),Children ages 0-17 in poverty (2019),53011,Clark,1,9.2,8.1,10.3,12.1,9.9,14.3
All people in poverty (2019),Children ages 0-17 in poverty (2019),53013,Columbia,3,12.3,9.2,15.4,16.8,11.4,22.2
All people in poverty (2019),Children ages 0-17 in poverty (2019),53015,Cowlitz,3,12.6,10.6,14.6,17.5,13.0,22.0
All people in poverty (2019),Children ages 0-17 in poverty (2019),53017,Douglas,3,10.9,8.5,13.3,15.0,10.5,19.5
All people in poverty (2019),Children ages 0-17 in poverty (2019),53019,Ferry,9,18.0,13.9,22.1,25.6,17.1,34.1
All people in poverty (2019),Children ages 0-17 in poverty (2019),53021,Franklin,2,13.5,11.2,15.8,18.0,14.2,21.8
All people in poverty (2019),Children ages 0-17 in poverty (2019),53023,Garfield,8,12.9,9.6,16.2,17.2,11.8,22.6
All people in poverty (2019),Children ages 0-17 in poverty (2019),53025,Grant,5,13.9,11.2,16.6,18.3,13.8,22.8
All people in poverty (2019),Children ages 0-17 in poverty (2019),53027,Grays Harbor,4,13.1,10.0,16.2,19.5,13.5,25.5
All people in poverty (2019),Children ages 0-17 in poverty (2019),53029,Island,4,7.3,5.8,8.8,9.0,6.1,11.9
All people in poverty (2019),Children ages 0-17 in poverty (2019),53031,Jefferson,6,12.6,10.4,14.8,21.4,16.5,26.3
All people in poverty (2019),Children ages 0-17 in poverty (2019),53033,King,1,7.7,7.2,8.2,7.9,6.6,9.2
All people in poverty (2019),Children ages 0-17 in poverty (2019),53035,Kitsap,2,7.5,6.2,8.8,9.3,6.8,11.8
All people in poverty (2019),Children ages 0-17 in poverty (2019),53037,Kittitas,4,14.0,11.6,16.4,11.7,8.2,15.2
All people in poverty (2019),Children ages 0-17 in poverty (2019),53039,Klickitat,6,13.5,10.6,16.4,18.3,12.7,23.9
All people in poverty (2019),Children ages 0-17 in poverty (2019),53041,Lewis,4,12.2,10.2,14.2,14.6,10.7,18.5
All people in poverty (2019),Children ages 0-17 in poverty (2019),53043,Lincoln,8,9.1,6.7,11.5,14.2,9.5,18.9
All people in poverty (2019),Children ages 0-17 in poverty (2019),53045,Mason,4,12.8,10.2,15.4,21.0,15.6,26.4
All people in poverty (2019),Children ages 0-17 in poverty (2019),53047,Okanogan,6,16.4,13.1,19.7,21.9,15.4,28.4
All people in poverty (2019),Children ages 0-17 in poverty (2019),53049,Pacific,7,13.5,10.4,16.6,17.6,12.0,23.2
All people in poverty (2019),Children ages 0-17 in poverty (2019),53051,Pend Oreille,2,16.1,12.7,19.5,26.9,19.7,34.1
All people in poverty (2019),Children ages 0-17 in poverty (2019),53053,Pierce,1,9.4,8.4,10.4,11.8,9.8,13.8
All people in poverty (2019),Children ages 0-17 in poverty (2019),53055,San Juan,9,8.1,6.3,9.9,11.9,8.1,15.7
All people in poverty (2019),Children ages 0-17 in poverty (2019),53057,Skagit,3,11.2,9.5,12.9,16.2,13.0,19.4
All people in poverty (2019),Children ages 0-17 in poverty (2019),53059,Skamania,1,10.4,7.8,13.0,15.7,10.8,20.6
All people in poverty (2019),Children ages 0-17 in poverty (2019),53061,Snohomish,1,7.0,6.2,7.8,8.1,6.5,9.7
All people in poverty (2019),Children ages 0-17 in poverty (2019),53063,Spokane,2,12.9,11.5,14.3,13.6,10.6,16.6
All people in poverty (2019),Children ages 0-17 in poverty (2019),53065,Stevens,2,14.9,11.9,17.9,21.6,15.4,27.8
All people in poverty (2019),Children ages 0-17 in poverty (2019),53067,Thurston,2,9.1,7.7,10.5,11.8,9.2,14.4
All people in poverty (2019),Children ages 0-17 in poverty (2019),53069,Wahkiakum,8,10.8,8.2,13.4,20.3,13.9,26.7
All people in poverty (2019),Children ages 0-17 in poverty (2019),53071,Walla Walla,3,12.7,10.0,15.4,14.9,10.6,19.2
All people in poverty (2019),Children ages 0-17 in poverty (2019),53073,Whatcom,3,12.7,11.3,14.1,11.3,8.0,14.6
All people in poverty (2019),Children ages 0-17 in poverty (2019),53075,Whitman,4,26.3,23.8,28.8,13.7,10.1,17.3
All people in poverty (2019),Children ages 0-17 in poverty (2019),53077,Yakima,3,16.7,14.6,18.8,24.5,20.9,28.1

Textbox93,Textbox96,fips,county,ruc_code,total_est,total_Bmin,total_Bmax,under18,under18_Bmin,under18_Bmax
All people in poverty (2019),Children ages 0-17 in poverty (2019),53000,Washington,,"731,216","712,292","750,140","195,927","186,046","205,808"
All people in poverty (2019),Children ages 0-17 in poverty (2019),53001,Adams,6,"3,309","2,754","3,864","1,586","1,233","1,939"
All people in poverty (2019),Children ages 0-17 in poverty (2019),53003,Asotin,3,"3,092","2,423","3,761",817,552,"1,082"
All people in poverty (2019),Children ages 0-17 in poverty (2019),53005,Benton,2,"21,437","18,098","24,776","8,542","7,010","10,074"
All people in poverty (2019),Children ages 0-17 in poverty (2019),53007,Chelan,3,"9,332","7,741","10,923","2,876","2,232","3,520"
All people in poverty (2019),Children ages 0-17 in poverty (2019),53009,Clallam,5,"8,476","6,880","10,072","2,089","1,453","2,725"
All people in poverty (2019),Children ages 0-17 in poverty (2019),53011,Clark,1,"44,548","39,109","49,987","13,621","11,141","16,101"
All people in poverty (2019),Children ages 0-17 in poverty (2019),53013,Columbia,3,484,362,606,117,80,154
